JUDGE,LOT_ID,PANEL_ID,TIME_1BLACK,TIME_2AG,TIME_3BUS,TIME_4DIELEC,TIME_5MGO,TIME_6PHOS,TIME_7PASTE,TIME_8AGING,MC_1BLACK_1PRINT,MC_1BLACK_2RTD,MC_2AG_1PRINT,MC_2AG_2RTD,MC_2AG_3EXPOSURE,MC_3BUS_1DEVELOP,MC_3BUS_2FIRE,MC_4DIELEC_1FIRE,MC_5MGO,MC_6PHOS_1R_1DISPENSER,MC_6PHOS_1R_2DRY,MC_6PHOS_2G_1DISPENSER,MC_6PHOS_2G_2DRY,MC_6PHOS_3B_1DISPENSER,MC_6PHOS_4FIRE,MC_7PASTE,MC_8AGING
양품,LOT-104,PNL-18,2019-04-03T08:51,2019-04-03T14:11,2019-04-03T19:51,2019-04-08T22:31,2019-04-13T12:31,2019-04-06T05:07,2019-04-13T21:31,2019-04-13T23:11,1호기,1호기,2호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-104,PNL-19,2019-04-03T09:35,2019-04-03T14:55,2019-04-03T20:35,2019-04-08T23:15,2019-04-13T13:15,2019-04-06T05:51,2019-04-13T22:15,2019-04-13T23:55,1호기,1호기,2호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,2호기,1호기
양품,LOT-104,PNL-20,2019-04-03T10:19,2019-04-03T15:39,2019-04-03T21:19,2019-04-08T23:59,2019-04-13T13:59,2019-04-06T06:35,2019-04-13T22:59,2019-04-14T00:39,1호기,1호기,2호기,2호기,1호기,2호기,1호기,3호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,2호기,1호기
명점,LOT-105,PNL-01,2019-04-03T11:05,2019-04-03T16:25,2019-04-03T22:05,2019-04-09T00:45,2019-04-13T14:45,2019-04-06T07:20,2019-04-13T23:45,2019-04-14T01:25,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-02,2019-04-03T11:49,2019-04-03T17:09,2019-04-03T22:49,2019-04-09T01:29,2019-04-13T15:29,2019-04-06T08:04,2019-04-14T00:29,2019-04-14T02:09,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-03,2019-04-03T12:33,2019-04-03T17:53,2019-04-03T23:33,2019-04-09T02:13,2019-04-13T16:13,2019-04-06T08:48,2019-04-14T01:13,2019-04-14T02:53,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-04,2019-04-03T13:17,2019-04-03T18:37,2019-04-04T00:17,2019-04-09T02:57,2019-04-13T16:57,2019-04-06T09:32,2019-04-14T01:57,2019-04-14T03:37,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-05,2019-04-03T14:02,2019-04-03T19:22,2019-04-04T01:02,2019-04-09T03:42,2019-04-13T17:42,2019-04-06T10:17,2019-04-14T02:42,2019-04-14T04:22,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-06,2019-04-03T14:46,2019-04-03T20:06,2019-04-04T01:46,2019-04-09T04:26,2019-04-13T18:26,2019-04-06T11:01,2019-04-14T03:26,2019-04-14T05:06,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-07,2019-04-03T15:30,2019-04-03T20:50,2019-04-04T02:30,2019-04-09T05:10,2019-04-13T19:10,2019-04-06T11:45,2019-04-14T04:10,2019-04-14T05:50,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-08,2019-04-03T16:14,2019-04-03T21:34,2019-04-04T03:14,2019-04-09T05:54,2019-04-13T19:54,2019-04-06T12:29,2019-04-14T04:54,2019-04-14T06:34,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-09,2019-04-03T16:59,2019-04-03T22:19,2019-04-04T03:59,2019-04-09T06:39,2019-04-13T20:39,2019-04-06T13:14,2019-04-14T05:39,2019-04-14T07:19,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-10,2019-04-03T17:43,2019-04-03T23:03,2019-04-04T04:43,2019-04-09T07:23,2019-04-13T21:23,2019-04-06T13:58,2019-04-14T06:23,2019-04-14T08:03,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-11,2019-04-03T18:27,2019-04-03T23:47,2019-04-04T05:27,2019-04-09T08:07,2019-04-13T22:07,2019-04-06T14:42,2019-04-14T07:07,2019-04-14T08:47,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-12,2019-04-03T19:11,2019-04-04T00:31,2019-04-04T06:11,2019-04-09T08:51,2019-04-13T22:51,2019-04-06T15:26,2019-04-14T07:51,2019-04-14T09:31,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-13,2019-04-03T19:56,2019-04-04T01:16,2019-04-04T06:56,2019-04-09T09:36,2019-04-13T23:36,2019-04-06T16:11,2019-04-14T08:36,2019-04-14T10:16,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-14,2019-04-03T20:40,2019-04-04T02:00,2019-04-04T07:40,2019-04-09T10:20,2019-04-14T00:20,2019-04-06T16:55,2019-04-14T09:20,2019-04-14T11:00,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-15,2019-04-03T21:24,2019-04-04T02:44,2019-04-04T08:24,2019-04-09T11:04,2019-04-14T01:04,2019-04-06T17:39,2019-04-14T10:04,2019-04-14T11:44,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-16,2019-04-03T22:08,2019-04-04T03:28,2019-04-04T09:08,2019-04-09T11:48,2019-04-14T01:48,2019-04-06T18:23,2019-04-14T10:48,2019-04-14T12:28,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-17,2019-04-03T22:53,2019-04-04T04:13,2019-04-04T09:53,2019-04-09T12:33,2019-04-14T02:33,2019-04-06T19:08,2019-04-14T11:33,2019-04-14T13:13,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-18,2019-04-03T23:37,2019-04-04T04:57,2019-04-04T10:37,2019-04-09T13:17,2019-04-14T03:17,2019-04-06T19:52,2019-04-14T12:17,2019-04-14T13:57,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-105,PNL-19,2019-04-04T00:21,2019-04-04T05:41,2019-04-04T11:21,2019-04-09T14:01,2019-04-14T04:01,2019-04-06T20:36,2019-04-14T13:01,2019-04-14T14:41,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
명점,LOT-105,PNL-20,2019-04-04T01:05,2019-04-04T06:25,2019-04-04T12:05,2019-04-09T14:45,2019-04-14T04:45,2019-04-06T21:20,2019-04-14T13:45,2019-04-14T15:25,2호기,1호기,1호기,1호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,1호기,2호기,2호기,2호기,2호기,1호기
양품,LOT-106,PNL-01,2019-04-04T01:51,2019-04-04T07:11,2019-04-04T12:51,2019-04-09T15:31,2019-04-14T05:31,2019-04-06T22:05,2019-04-14T14:31,2019-04-14T16:11,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-02,2019-04-04T02:35,2019-04-04T07:55,2019-04-04T13:35,2019-04-09T16:15,2019-04-14T06:15,2019-04-06T22:49,2019-04-14T15:15,2019-04-14T16:55,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-03,2019-04-04T03:19,2019-04-04T08:39,2019-04-04T14:19,2019-04-09T16:59,2019-04-14T06:59,2019-04-06T23:33,2019-04-14T15:59,2019-04-14T17:39,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-04,2019-04-04T04:03,2019-04-04T09:23,2019-04-04T15:03,2019-04-09T17:43,2019-04-14T07:43,2019-04-07T00:17,2019-04-14T16:43,2019-04-14T18:23,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-05,2019-04-04T04:48,2019-04-04T10:08,2019-04-04T15:48,2019-04-09T18:28,2019-04-14T08:28,2019-04-07T01:02,2019-04-14T17:28,2019-04-14T19:08,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-06,2019-04-04T05:32,2019-04-04T10:52,2019-04-04T16:32,2019-04-09T19:12,2019-04-14T09:12,2019-04-07T01:46,2019-04-14T18:12,2019-04-14T19:52,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-07,2019-04-04T06:16,2019-04-04T11:36,2019-04-04T17:16,2019-04-09T19:56,2019-04-14T09:56,2019-04-07T02:30,2019-04-14T18:56,2019-04-14T20:36,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-08,2019-04-04T07:00,2019-04-04T12:20,2019-04-04T18:00,2019-04-09T20:40,2019-04-14T10:40,2019-04-07T03:14,2019-04-14T19:40,2019-04-14T21:20,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-09,2019-04-04T07:45,2019-04-04T13:05,2019-04-04T18:45,2019-04-09T21:25,2019-04-14T11:25,2019-04-07T03:59,2019-04-14T20:25,2019-04-14T22:05,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-10,2019-04-04T08:29,2019-04-04T13:49,2019-04-04T19:29,2019-04-09T22:09,2019-04-14T12:09,2019-04-07T04:43,2019-04-14T21:09,2019-04-14T22:49,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-11,2019-04-04T09:13,2019-04-04T14:33,2019-04-04T20:13,2019-04-09T22:53,2019-04-14T12:53,2019-04-07T05:27,2019-04-14T21:53,2019-04-14T23:33,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-12,2019-04-04T09:57,2019-04-04T15:17,2019-04-04T20:57,2019-04-09T23:37,2019-04-14T13:37,2019-04-07T06:11,2019-04-14T22:37,2019-04-15T00:17,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-13,2019-04-04T10:42,2019-04-04T16:02,2019-04-04T21:42,2019-04-10T00:22,2019-04-14T14:22,2019-04-07T06:56,2019-04-14T23:22,2019-04-15T01:02,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-14,2019-04-04T11:26,2019-04-04T16:46,2019-04-04T22:26,2019-04-10T01:06,2019-04-14T15:06,2019-04-07T07:40,2019-04-15T00:06,2019-04-15T01:46,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-15,2019-04-04T12:10,2019-04-04T17:30,2019-04-04T23:10,2019-04-10T01:50,2019-04-14T15:50,2019-04-07T08:24,2019-04-15T00:50,2019-04-15T02:30,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-16,2019-04-04T12:54,2019-04-04T18:14,2019-04-04T23:54,2019-04-10T02:34,2019-04-14T16:34,2019-04-07T09:08,2019-04-15T01:34,2019-04-15T03:14,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-17,2019-04-04T13:39,2019-04-04T18:59,2019-04-05T00:39,2019-04-10T03:19,2019-04-14T17:19,2019-04-07T09:53,2019-04-15T02:19,2019-04-15T03:59,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-18,2019-04-04T14:23,2019-04-04T19:43,2019-04-05T01:23,2019-04-10T04:03,2019-04-14T18:03,2019-04-07T10:37,2019-04-15T03:03,2019-04-15T04:43,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-19,2019-04-04T15:07,2019-04-04T20:27,2019-04-05T02:07,2019-04-10T04:47,2019-04-14T18:47,2019-04-07T11:21,2019-04-15T03:47,2019-04-15T05:27,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-106,PNL-20,2019-04-04T15:51,2019-04-04T21:11,2019-04-05T02:51,2019-04-10T05:31,2019-04-14T19:31,2019-04-07T12:05,2019-04-15T04:31,2019-04-15T06:11,1호기,1호기,1호기,2호기,2호기,2호기,1호기,3호기,1호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-107,PNL-01,2019-04-04T16:37,2019-04-04T21:57,2019-04-05T03:37,2019-04-10T06:17,2019-04-14T20:17,2019-04-07T12:50,2019-04-15T05:17,2019-04-15T06:57,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-03,2019-04-04T18:05,2019-04-04T23:25,2019-04-05T05:05,2019-04-10T07:45,2019-04-14T21:45,2019-04-07T14:18,2019-04-15T06:45,2019-04-15T08:25,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-04,2019-04-04T18:49,2019-04-05T00:09,2019-04-05T05:49,2019-04-10T08:29,2019-04-14T22:29,2019-04-07T15:02,2019-04-15T07:29,2019-04-15T09:09,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-05,2019-04-04T19:34,2019-04-05T00:54,2019-04-05T06:34,2019-04-10T09:14,2019-04-14T23:14,2019-04-07T15:47,2019-04-15T08:14,2019-04-15T09:54,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-06,2019-04-04T20:18,2019-04-05T01:38,2019-04-05T07:18,2019-04-10T09:58,2019-04-14T23:58,2019-04-07T16:31,2019-04-15T08:58,2019-04-15T10:38,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-07,2019-04-04T21:02,2019-04-05T02:22,2019-04-05T08:02,2019-04-10T10:42,2019-04-15T00:42,2019-04-07T17:15,2019-04-15T09:42,2019-04-15T11:22,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-08,2019-04-04T21:46,2019-04-05T03:06,2019-04-05T08:46,2019-04-10T11:26,2019-04-15T01:26,2019-04-07T17:59,2019-04-15T10:26,2019-04-15T12:06,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-09,2019-04-04T22:31,2019-04-05T03:51,2019-04-05T09:31,2019-04-10T12:11,2019-04-15T02:11,2019-04-07T18:44,2019-04-15T11:11,2019-04-15T12:51,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-10,2019-04-04T23:15,2019-04-05T04:35,2019-04-05T10:15,2019-04-10T12:55,2019-04-15T02:55,2019-04-07T19:28,2019-04-15T11:55,2019-04-15T13:35,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-11,2019-04-04T23:59,2019-04-05T05:19,2019-04-05T10:59,2019-04-10T13:39,2019-04-15T03:39,2019-04-07T20:12,2019-04-15T12:39,2019-04-15T14:19,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-12,2019-04-05T00:43,2019-04-05T06:03,2019-04-05T11:43,2019-04-10T14:23,2019-04-15T04:23,2019-04-07T20:56,2019-04-15T13:23,2019-04-15T15:03,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-13,2019-04-05T01:28,2019-04-05T06:48,2019-04-05T12:28,2019-04-10T15:08,2019-04-15T05:08,2019-04-07T21:41,2019-04-15T14:08,2019-04-15T15:48,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-14,2019-04-05T02:12,2019-04-05T07:32,2019-04-05T13:12,2019-04-10T15:52,2019-04-15T05:52,2019-04-07T22:25,2019-04-15T14:52,2019-04-15T16:32,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-15,2019-04-05T02:56,2019-04-05T08:16,2019-04-05T13:56,2019-04-10T16:36,2019-04-15T06:36,2019-04-07T23:09,2019-04-15T15:36,2019-04-15T17:16,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-16,2019-04-05T03:40,2019-04-05T09:00,2019-04-05T14:40,2019-04-10T17:20,2019-04-15T07:20,2019-04-07T23:53,2019-04-15T16:20,2019-04-15T18:00,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-17,2019-04-05T04:25,2019-04-05T09:45,2019-04-05T15:25,2019-04-10T18:05,2019-04-15T08:05,2019-04-08T00:38,2019-04-15T17:05,2019-04-15T18:45,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-18,2019-04-05T05:09,2019-04-05T10:29,2019-04-05T16:09,2019-04-10T18:49,2019-04-15T08:49,2019-04-08T01:22,2019-04-15T17:49,2019-04-15T19:29,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-19,2019-04-05T05:53,2019-04-05T11:13,2019-04-05T16:53,2019-04-10T19:33,2019-04-15T09:33,2019-04-08T02:06,2019-04-15T18:33,2019-04-15T20:13,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-107,PNL-20,2019-04-05T06:37,2019-04-05T11:57,2019-04-05T17:37,2019-04-10T20:17,2019-04-15T10:17,2019-04-08T02:50,2019-04-15T19:17,2019-04-15T20:57,1호기,2호기,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,2호기,3호기,1호기,1호기
양품,LOT-108,PNL-01,2019-04-05T07:23,2019-04-05T12:43,2019-04-05T18:23,2019-04-10T21:03,2019-04-15T11:03,2019-04-08T03:35,2019-04-15T20:03,2019-04-15T21:43,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-108,PNL-02,2019-04-05T08:07,2019-04-05T13:27,2019-04-05T19:07,2019-04-10T21:47,2019-04-15T11:47,2019-04-08T04:19,2019-04-15T20:47,2019-04-15T22:27,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-108,PNL-03,2019-04-05T08:51,2019-04-05T14:11,2019-04-05T19:51,2019-04-10T22:31,2019-04-15T12:31,2019-04-08T05:03,2019-04-15T21:31,2019-04-15T23:11,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-108,PNL-04,2019-04-05T09:35,2019-04-05T14:55,2019-04-05T20:35,2019-04-10T23:15,2019-04-15T13:15,2019-04-08T05:47,2019-04-15T22:15,2019-04-15T23:55,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-108,PNL-05,2019-04-05T10:20,2019-04-05T15:40,2019-04-05T21:20,2019-04-11T00:00,2019-04-15T14:00,2019-04-08T06:32,2019-04-15T23:00,2019-04-16T00:40,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-108,PNL-06,2019-04-05T11:04,2019-04-05T16:24,2019-04-05T22:04,2019-04-11T00:44,2019-04-15T14:44,2019-04-08T07:16,2019-04-15T23:44,2019-04-16T01:24,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-108,PNL-07,2019-04-05T11:48,2019-04-05T17:08,2019-04-05T22:48,2019-04-11T01:28,2019-04-15T15:28,2019-04-08T08:00,2019-04-16T00:28,2019-04-16T02:08,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-108,PNL-08,2019-04-05T12:32,2019-04-05T17:52,2019-04-05T23:32,2019-04-11T02:12,2019-04-15T16:12,2019-04-08T08:44,2019-04-16T01:12,2019-04-16T02:52,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-108,PNL-09,2019-04-05T13:17,2019-04-05T18:37,2019-04-06T00:17,2019-04-11T02:57,2019-04-15T16:57,2019-04-08T09:29,2019-04-16T01:57,2019-04-16T03:37,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-108,PNL-10,2019-04-05T14:01,2019-04-05T19:21,2019-04-06T01:01,2019-04-11T03:41,2019-04-15T17:41,2019-04-08T10:13,2019-04-16T02:41,2019-04-16T04:21,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-108,PNL-11,2019-04-05T14:45,2019-04-05T20:05,2019-04-06T01:45,2019-04-11T04:25,2019-04-15T18:25,2019-04-08T10:57,2019-04-16T03:25,2019-04-16T05:05,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-108,PNL-12,2019-04-05T15:29,2019-04-05T20:49,2019-04-06T02:29,2019-04-11T05:09,2019-04-15T19:09,2019-04-08T11:41,2019-04-16T04:09,2019-04-16T05:49,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-108,PNL-13,2019-04-05T16:14,2019-04-05T21:34,2019-04-06T03:14,2019-04-11T05:54,2019-04-15T19:54,2019-04-08T12:26,2019-04-16T04:54,2019-04-16T06:34,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
